generation,best_fitness,avg_fitness,diversity
364,3249622.0,2943452.006666667,297
365,3249622.0,2946185.6416666666,297
366,3249622.0,2933756.695,299
367,3249622.0,2943598.183333333,298
368,3249622.0,2933994.9366666665,298
369,3249622.0,2941945.615,298
370,3249622.0,2941859.4383333335,299
371,3249622.0,2948637.265,299
372,3249622.0,2949390.4383333335,299
373,3249622.0,2949837.2916666665,298
374,3249622.0,2941004.441666667,298
375,3249622.0,2925129.1566666667,297
376,3249622.0,2932204.47,300
377,3249622.0,2940910.9366666665,298
378,3249622.0,2933689.328333333,296
379,3249622.0,2944008.9116666666,298
380,3249622.0,2923850.0366666666,299
381,3249622.0,2936290.155,299
382,3249622.0,2939322.605,296
383,3249622.0,2940721.145,297
384,3249622.0,2937395.4566666665,298
385,3249622.0,2940503.4916666667,297
386,3249622.0,2942535.555,297
387,3249622.0,2934410.0316666667,298
388,3249622.0,2946984.0016666665,298
389,3249622.0,2925728.953333333,296
390,3249622.0,2919744.6466666665,298
391,3249622.0,2945400.888333333,296
392,3249622.0,2931142.4833333334,298
393,3249622.0,2928563.77,297
394,3249622.0,2947904.745,297
395,3249622.0,2950162.7316666665,295
396,3249622.0,2950338.2316666665,295
397,3249622.0,2952274.9983333335,294
398,3249622.0,2949529.7266666666,295
399,3249622.0,2945404.566666667,298
400,3249622.0,2950451.908333333,297
401,3249622.0,2947663.595,298
402,3249622.0,2944942.5883333334,298
403,3249622.0,2935467.57,297
404,3249622.0,2947886.63,297
405,3249622.0,2944038.685,298
406,3249622.0,2936625.2,297
407,3249622.0,2935825.7016666667,296
408,3249622.0,2947735.37,297
409,3249622.0,2934575.0383333336,295
410,3249622.0,2946789.1533333333,293
411,3249622.0,2946581.625,299
412,3249622.0,2938507.82,293
413,3249622.0,2933756.6483333334,295
414,3249622.0,2934300.61,296
415,3249622.0,2941402.7866666666,295
416,3249622.0,2929472.855,299
417,3249622.0,2949192.94,298
418,3249622.0,2948322.2316666665,295
419,3249622.0,2949023.1083333334,299
420,3249622.0,2933922.35,294
421,3249622.0,2925012.078333333,299
422,3249622.0,2947616.77,297
423,3249622.0,2946994.2266666666,299
424,3249622.0,2941601.8983333334,297
425,3249622.0,2933284.1083333334,299
426,3249622.0,2944059.1366666667,297
427,3249622.0,2931040.2083333335,299
428,3249622.0,2949428.025,300
429,3249622.0,2942698.005,300
430,3249622.0,2939623.1283333334,297
431,3249622.0,2941117.7183333333,298
432,3249622.0,2942046.595,292
433,3249622.0,2931652.9366666665,299
434,3249622.0,2947893.115,295
435,3249622.0,2951005.3516666666,294
436,3249622.0,2942804.5116666667,298
437,3249622.0,2939905.9,298
438,3249622.0,2926582.52,298
439,3249622.0,2956858.09,298
440,3249622.0,2934834.5183333335,299
441,3249622.0,2923456.8583333334,298
442,3249622.0,2941948.315,291
443,3249622.0,2944983.0083333333,296
444,3249622.0,2947351.6733333333,297
445,3249622.0,2950985.965,296
446,3249622.0,2944211.5566666666,296
447,3249622.0,2943960.415,298
448,3249622.0,2939296.995,299
449,3249622.0,2939723.945,298
450,3249622.0,2947952.3916666666,296
451,3249622.0,2937343.2583333333,297
452,3249622.0,2937748.1033333335,300
453,3249622.0,2925623.151666667,297
454,3249622.0,2935382.0233333334,297
455,3249622.0,2936877.855,296
456,3249622.0,2945726.8366666664,297
457,3249622.0,2937949.89,297
458,3249622.0,2942974.8466666667,297
459,3249622.0,2948796.7783333333,292
460,3249622.0,2949203.9716666667,300
461,3249622.0,2948008.8833333333,298
462,3249622.0,2939127.25,297
463,3249622.0,2937997.2383333333,297
464,3249622.0,2950856.3666666667,298
465,3249622.0,2937226.515,300
466,3249622.0,2940965.875,297
467,3249622.0,2947106.803333333,300
468,3249622.0,2945624.61,300
469,3249622.0,2937486.5883333334,299
470,3249622.0,2947037.7483333335,298
471,3249622.0,2933997.52,296
472,3249622.0,2947687.715,295
473,3249622.0,2950019.558333333,296
474,3249622.0,2939964.7066666665,297
475,3249622.0,2953631.611666667,296
476,3249622.0,2945665.2266666666,297
477,3249622.0,2946431.9833333334,298
478,3249622.0,2940609.9183333335,297
479,3249622.0,2950929.8733333335,298
480,3249622.0,2954441.675,297
481,3249622.0,2932694.5683333334,298
482,3249622.0,2949747.6066666665,296
