gen,best_fit,avg_fit,diversity
368,38.09601803155521,23.349866016727344,295
369,38.09601803155521,22.770555390765022,294
370,38.09601803155521,22.4162225130431,293
371,38.09601803155521,23.804822954421258,295
372,38.09601803155521,23.814195335092087,298
373,38.09601803155521,23.375126002180338,296
374,38.09601803155521,23.356275211362103,289
375,38.09601803155521,23.65283902757606,296
376,38.09601803155521,24.321483077398522,292
377,38.09601803155521,23.906530142199816,294
378,38.09601803155521,23.30999138910564,291
379,38.09601803155521,23.52560846303315,289
380,38.09601803155521,23.576759275181136,293
381,38.09601803155521,23.768020355798907,296
382,38.09601803155521,23.540638989842815,292
383,38.09601803155521,22.98577038582215,295
384,38.09601803155521,22.55647298083249,290
385,38.09601803155521,22.544201453741245,292
386,38.09601803155521,23.17048618757865,294
387,38.09601803155521,23.302044273118213,289
388,38.09601803155521,23.755663906943514,289
389,38.09601803155521,23.257899171067823,296
390,38.09601803155521,23.075850882199926,296
391,38.09601803155521,22.644399548595686,293
392,38.09601803155521,22.987578813606547,294
393,38.09601803155521,23.491828949965786,295
394,38.09601803155521,23.006202625995904,284
395,38.09601803155521,23.39732249686505,294
396,38.09601803155521,23.305489886277968,290
397,38.09601803155521,23.669638609022428,298
398,38.09601803155521,23.764499977828986,294
399,38.09601803155521,23.242985241779515,296
400,38.09601803155521,23.09309195051868,294
401,38.09601803155521,23.12325245258212,292
402,38.09601803155521,22.90556686831963,294
403,38.09601803155521,23.398328295892103,292
404,38.09601803155521,23.380736311441964,295
405,38.09601803155521,23.607874003001825,296
406,38.09601803155521,23.70488744742644,297
407,38.09601803155521,23.12969294173483,293
408,38.09601803155521,23.1894865240845,296
409,38.09601803155521,23.611750843298484,294
410,38.09601803155521,23.923494737889573,298
411,38.09601803155521,22.85779869292616,297
412,38.09601803155521,23.316175258430654,298
413,38.09601803155521,23.08929517939777,293
414,38.09601803155521,24.08174455056113,294
415,38.09601803155521,23.288395486045427,296
416,38.09601803155521,22.985345280265857,291
417,38.09601803155521,23.683754285527858,295
418,38.09601803155521,23.510703313064855,295
419,38.09601803155521,23.766877107368444,292
420,38.09601803155521,24.31022219815353,294
421,38.09601803155521,23.805582794206366,291
422,38.09601803155521,23.774908752543542,296
423,38.09601803155521,23.14727341094546,292
424,38.09601803155521,23.79545859039772,295
425,38.09601803155521,24.0809568422472,297
426,38.09601803155521,24.335603536098862,293
427,38.09601803155521,23.797290163310446,296
428,38.09601803155521,23.715508188381186,294
429,38.09601803155521,23.18851967099623,296
430,38.09601803155521,23.262859184697994,295
431,38.09601803155521,23.055115025829718,296
432,38.09601803155521,23.335504212200636,296
433,38.09601803155521,23.62377468192238,295
434,38.09601803155521,23.796790505140404,294
435,38.09601803155521,23.597841254192076,295
436,38.09601803155521,22.781709330738707,293
437,38.09601803155521,23.53272467724472,294
438,38.09601803155521,23.39038269314425,293
439,38.09601803155521,23.25420986991872,294
440,38.09601803155521,23.059251779662755,297
441,38.09601803155521,23.305603625388603,291
442,38.09601803155521,23.347631086766498,292
443,38.09601803155521,22.56648275947282,291
444,38.09601803155521,22.910185752800796,290
445,38.09601803155521,23.118141358955057,293
446,38.09601803155521,23.85271889501985,294
447,38.09601803155521,23.564933438274327,295
448,38.09601803155521,23.573491153134007,297
449,38.09601803155521,22.602687239887917,295
450,38.09601803155521,22.444591718497733,297
451,38.09601803155521,22.59657937562293,293
452,38.09601803155521,22.99803097821077,296
453,38.09601803155521,23.58725826835523,293
454,38.09601803155521,23.768465024658006,292
455,38.09601803155521,24.338338669536075,294
456,38.09601803155521,24.010434918882964,295
457,38.09601803155521,24.149357838826912,298
458,38.09601803155521,23.67182999418869,295
459,38.09601803155521,23.91334950431077,296
460,38.09601803155521,23.298204024610218,293
461,38.09601803155521,23.48087810666686,297
462,38.09601803155521,23.46099293971371,297
463,38.09601803155521,23.800461997448142,293
464,38.09601803155521,23.533775346790375,296
465,38.09601803155521,23.59779319775557,295
466,38.09601803155521,23.724999321099574,295
467,38.09601803155521,24.04141713431694,293
468,38.09601803155521,23.70928087386838,295
469,38.09601803155521,23.699410864095285,289
470,38.09601803155521,23.49616782629907,289
471,38.09601803155521,23.21146842792786,290
472,38.09601803155521,23.97170260390967,296
473,38.09601803155521,23.94501522902932,296
474,38.09601803155521,23.525861651798685,293
475,38.09601803155521,23.455932057176565,294
476,38.09601803155521,23.220411422093427,291
477,38.09601803155521,23.857861869384134,293
478,38.09601803155521,23.678778278312336,296
479,38.09601803155521,23.673494666615113,295
480,38.09601803155521,23.699316477087297,293
481,38.09601803155521,24.13951049057113,295
482,38.09601803155521,24.29453206165495,294
483,38.09601803155521,24.25333784698944,292
484,38.09601803155521,22.549721022575444,283
485,38.09601803155521,22.346508524247096,288
486,38.09601803155521,23.564181084788267,290
487,38.09601803155521,23.797316591186622,293
488,38.09601803155521,23.24218569356786,297
489,38.09601803155521,23.20851966509937,291
490,38.09601803155521,23.116933138666944,296
491,38.09601803155521,23.665595776654797,295
492,38.09601803155521,23.79652003659431,294
493,38.09601803155521,23.266659112067035,296
494,38.09601803155521,22.640929538032232,293
495,38.09601803155521,23.71683390081148,297
496,38.09601803155521,23.2467354605573,294
497,38.09601803155521,23.098109394740543,298
498,38.09601803155521,22.677710100571787,293
499,38.09601803155521,23.03784640461271,299
500,38.09601803155521,22.88088293108063,296
501,38.09601803155521,23.6686380227776,294
502,38.09601803155521,23.298147629623177,295
503,38.09601803155521,23.7741565535864,293
504,38.09601803155521,23.81561307587347,295
505,38.09601803155521,23.7533596681039,298
506,38.09601803155521,23.527770555148532,294
507,38.09601803155521,24.17545291654554,296
508,38.09601803155521,24.003312841335582,296
509,38.09601803155521,23.41372482665258,295
510,38.09601803155521,23.659968536672153,295
511,38.09601803155521,23.022154698886208,294
512,38.09601803155521,24.143121039636245,297
513,38.09601803155521,24.030738164183855,297
514,38.09601803155521,23.181472025304018,294
515,38.09601803155521,23.629340001553867,294
516,38.09601803155521,23.874698630082936,292
517,38.09601803155521,23.41568987943725,294
518,38.09601803155521,24.18208052038418,296
519,38.09601803155521,23.835778345075223,295
520,38.09601803155521,23.793561339567134,296
521,38.09601803155521,23.75156445549097,294
522,38.09601803155521,24.010811233529353,294
523,38.09601803155521,23.092798198594902,295
524,38.09601803155521,24.163800357162156,297
525,38.09601803155521,22.84478462613878,292
526,38.09601803155521,23.186657466428674,291
527,38.09601803155521,23.49641891617666,291
528,38.09601803155521,22.6206049090178,295
529,38.09601803155521,23.556015954822495,297
530,38.09601803155521,22.837431276624695,293
531,38.09601803155521,23.51148796179198,289
532,38.09601803155521,23.357896306343395,293
533,38.09601803155521,23.591205541305172,294
534,38.09601803155521,22.66864777117719,293
535,38.09601803155521,23.059684495168963,295
536,38.09601803155521,23.346370499142655,295
537,38.09601803155521,23.050856018316555,296
538,38.09601803155521,23.147608729999973,297
539,38.09601803155521,23.404308883633064,295
540,38.09601803155521,23.773381790461304,294
541,38.09601803155521,23.113695815590958,294
542,38.09601803155521,23.461744596872396,295
543,38.09601803155521,23.03649465182004,295
544,38.09601803155521,22.834437005839916,293
545,38.09601803155521,23.472587395274893,296
546,38.09601803155521,23.79698371557505,297
547,38.09601803155521,23.68115298948349,297
548,38.09601803155521,23.779851274249683,297
549,38.09601803155521,23.67603563543085,293
550,38.09601803155521,23.519625112260925,293
551,38.09601803155521,23.42853543311378,291
552,38.09601803155521,23.8908660804994,293
553,38.09601803155521,24.369316313854682,294
554,38.09601803155521,23.853091855859834,289
555,38.09601803155521,23.238740232238673,295
556,38.09601803155521,23.0533985039024,295
557,38.09601803155521,23.143231635969794,291
558,38.09601803155521,23.83243148790167,297
559,38.09601803155521,23.914338307696127,293
560,38.09601803155521,23.321624003874525,296
561,38.09601803155521,24.23319260230246,291
562,38.09601803155521,23.804769382906755,294
563,38.09601803155521,23.29562273110382,297
564,38.09601803155521,22.79689049692161,293
565,38.09601803155521,23.872535164924034,297
566,38.09601803155521,23.760772699900073,296
567,38.09601803155521,22.655207650836694,295
568,38.09601803155521,23.04443285641279,294
569,38.09601803155521,23.06031196942643,293
570,38.09601803155521,23.350558787481845,296
571,38.09601803155521,23.261801328026763,299
572,38.09601803155521,23.59436500737565,294
573,38.09601803155521,23.360403138791316,294
574,38.09601803155521,23.256626553846353,295
575,38.09601803155521,22.93621472569436,288
576,38.09601803155521,23.293227724037198,292
577,38.09601803155521,23.628650411784232,296
578,38.09601803155521,23.91559071692082,293
579,38.09601803155521,23.755465268445082,297
580,38.09601803155521,23.674707802798093,298
581,38.09601803155521,23.25124134769317,295
582,38.09601803155521,23.794440364830333,294
583,38.09601803155521,23.443529040059808,290
584,38.09601803155521,23.51185671705418,296
585,38.09601803155521,22.952062156720142,297
586,38.09601803155521,22.78883357077907,298
587,38.09601803155521,23.06337586888398,292
588,38.09601803155521,23.325004179358437,297
589,38.09601803155521,23.043225640730636,296
590,38.09601803155521,23.61650086662481,298
591,38.09601803155521,23.861774887684373,295
592,38.09601803155521,23.714371878279287,293
593,38.09601803155521,24.427425327925977,295
594,38.09601803155521,23.994682051543837,296
595,38.09601803155521,24.050219871394052,296
596,38.09601803155521,23.613362467157852,296
597,38.09601803155521,24.660795550096875,296
598,38.09601803155521,24.254296732685376,297
599,38.09601803155521,23.925116097676312,292
600,38.09601803155521,24.280348883671113,295
601,38.09601803155521,24.19724906253613,296
602,38.09601803155521,23.610195640468866,296
603,38.09601803155521,23.593638248726936,290
604,38.09601803155521,24.38617108215476,297
605,38.09601803155521,23.863449787858826,297
606,38.09601803155521,23.699856701124048,295
607,38.09601803155521,23.548758009934982,294
608,38.09601803155521,24.16511819177349,296
609,38.09601803155521,24.32315727666377,297
610,38.09601803155521,23.918580694989124,297
611,38.09601803155521,23.795339090285648,299
612,38.09601803155521,23.811291985991108,299
613,38.09601803155521,23.83759648991714,298
614,38.09601803155521,24.147635907779293,298
615,38.09601803155521,23.858077916152705,293
616,38.09601803155521,23.09161840437454,290
617,38.09601803155521,24.013064738456073,297
618,38.09601803155521,23.81966078046797,296
619,38.09601803155521,23.732622920891153,297
620,38.09601803155521,23.931833063248302,296
