generation,best_fitness,avg_fitness,diversity
782,3254471.0,2959698.495,297
783,3254471.0,2959205.8766666665,296
784,3254471.0,2970756.2983333333,299
785,3254471.0,2955640.658333333,297
786,3254471.0,2951920.7,296
787,3254471.0,2963028.4033333333,295
788,3254471.0,2959135.006666667,298
789,3254471.0,2968831.7516666665,296
790,3254471.0,2946988.1616666666,298
791,3254471.0,2965661.446666667,294
792,3254471.0,2957053.6483333334,296
793,3254471.0,2952432.138333333,297
794,3254471.0,2973330.1483333334,295
795,3254471.0,2957087.955,298
796,3254471.0,2957880.9583333335,297
797,3254471.0,2965668.2583333333,295
798,3254471.0,2979583.0733333332,298
799,3254471.0,2943754.2583333333,297
800,3254471.0,2966263.8983333334,296
801,3254471.0,2954531.473333333,294
802,3254471.0,2955022.09,297
803,3254471.0,2963072.8366666664,295
804,3254471.0,2951647.1083333334,299
805,3254471.0,2959050.9316666666,296
806,3254471.0,2950324.0633333335,297
807,3254471.0,2952095.36,298
808,3254471.0,2953930.8,292
809,3254471.0,2965273.7983333333,295
810,3254471.0,2960627.841666667,299
811,3254471.0,2954082.5316666667,296
812,3254471.0,2975952.4516666667,294
813,3254471.0,2960986.345,294
814,3254471.0,2955341.388333333,294
815,3254471.0,2976166.2333333334,296
816,3254471.0,2974724.9883333333,296
817,3254471.0,2961589.2066666665,297
818,3254471.0,2960757.486666667,296
819,3254471.0,2959051.6333333333,297
820,3254471.0,2964357.4683333333,296
821,3254471.0,2967811.5616666665,296
822,3254471.0,2961356.033333333,295
823,3254471.0,2952717.6566666667,297
824,3254471.0,2959156.796666667,295
825,3254471.0,2969518.1016666666,298
826,3254471.0,2976085.671666667,299
827,3254471.0,2965432.415,296
828,3254471.0,2973464.5316666667,295
829,3254471.0,2970089.2183333333,296
830,3254471.0,2962489.0733333332,299
831,3254471.0,2954280.015,295
832,3254471.0,2958989.69,293
833,3254471.0,2961407.7216666667,293
834,3254471.0,2968816.435,296
835,3254471.0,2966990.0933333333,298
836,3254471.0,2973017.178333333,298
837,3254471.0,2941629.875,298
838,3254471.0,2949259.7683333335,296
839,3254471.0,2956699.5283333333,294
840,3254471.0,2950610.8266666667,296
841,3254471.0,2968677.2133333334,292
842,3254471.0,2970374.975,294
843,3254471.0,2945595.2733333334,295
844,3254471.0,2958540.975,297
845,3254471.0,2964652.095,299
846,3254471.0,2958390.7066666665,296
847,3254471.0,2955492.895,298
848,3254471.0,2967554.638333333,293
849,3254471.0,2961112.0283333333,295
850,3254471.0,2967990.045,298
851,3254471.0,2961711.7983333333,298
852,3254471.0,2949712.5966666667,293
853,3254471.0,2961171.183333333,297
854,3254471.0,2969243.6983333332,295
855,3254471.0,2976907.723333333,297
856,3254471.0,2948368.9483333332,298
857,3254471.0,2958357.3633333333,297
858,3254471.0,2959317.22,296
859,3254471.0,2966116.0566666666,295
860,3254471.0,2947061.743333333,296
861,3254471.0,2966153.135,299
862,3254471.0,2970452.8766666665,293
863,3254471.0,2977252.215,295
864,3254471.0,2953127.685,298
865,3254471.0,2965456.66,295
866,3254471.0,2964668.6533333333,298
867,3254471.0,2959170.045,297
868,3254471.0,2964035.805,297
869,3254471.0,2960115.2666666666,298
870,3254471.0,2957854.09,295
871,3254471.0,2963542.385,295
872,3254471.0,2956191.888333333,297
873,3254471.0,2969420.0383333336,293
874,3254471.0,2965303.93,295
875,3254471.0,2971952.62,295
876,3254471.0,2962214.3333333335,297
877,3254471.0,2958510.7016666667,298
878,3254471.0,2960131.223333333,299
879,3254471.0,2955013.5866666664,297
880,3254471.0,2961615.0516666668,296
881,3254471.0,2960932.2,296
882,3254471.0,2944705.7866666666,298
883,3254471.0,2949909.1733333333,298
884,3254471.0,2961805.7683333335,294
885,3254471.0,2966972.6016666666,293
886,3254471.0,2961524.5366666666,297
887,3254471.0,2954379.43,297
888,3254471.0,2969289.2483333335,297
889,3254471.0,2958938.3933333335,291
890,3254471.0,2969661.2916666665,299
891,3254471.0,2963146.236666667,293
892,3254471.0,2967472.3783333334,295
893,3254471.0,2959549.42,295
894,3254471.0,2952433.2516666665,298
895,3254471.0,2956424.285,295
896,3254471.0,2951430.2866666666,298
897,3254471.0,2957222.0733333332,299
898,3254471.0,2952314.5766666667,295
899,3254471.0,2958614.2283333335,298
900,3254471.0,2958069.901666667,294
901,3254471.0,2959736.868333333,299
902,3254471.0,2950132.1416666666,297
903,3254471.0,2955578.8733333335,296
904,3254471.0,2965327.9616666664,294
905,3254471.0,2967078.908333333,296
906,3254471.0,2942926.328333333,299
